date,open,high,low,close,volume
1999-05-26,15.2585,15.2585,14.4778,14.673,20790168
1999-05-27,14.8326,15.4358,14.6907,15.081,15613498
1999-05-28,15.223,15.3827,14.9036,15.3472,9923098
1999-06-01,15.2762,15.294,14.2294,14.3891,16197720
1999-06-02,14.6197,14.8637,14.3003,14.7439,16371400
1999-06-03,14.9037,14.9391,14.2827,14.3359,13915646
1999-06-04,14.6375,15.1343,14.5843,15.0988,14251791
1999-06-07,15.3116,15.4713,15.081,15.1697,10717565
1999-06-08,15.1166,15.294,14.6198,14.673,9302774
1999-06-09,14.9391,15.2407,14.7616,15.081,12523206
1999-06-10,15.1875,15.7375,15.152,15.7198,17567681
1999-06-11,15.9326,16.0923,15.4004,15.4536,12996836
1999-06-14,15.5601,15.7553,15.3294,15.4359,7093956
1999-06-15,15.5424,15.9327,15.5246,15.8085,7831307
1999-06-16,16.323,16.9617,16.252,16.944,17433945
1999-06-17,16.252,16.5802,16.1455,16.4649,13275024
1999-06-18,15.8617,15.9327,15.4359,15.5956,22731039
1999-06-21,15.8262,16.1988,15.7375,16.1278,8842051
1999-06-22,15.8262,16.2166,15.6311,15.8085,9329280
1999-06-23,15.8617,16.1811,15.7553,16.0569,6511955
1999-06-24,16.0036,16.0213,15.6133,15.631,7578789
1999-06-25,15.7552,15.9859,15.5778,15.702,6745111
1999-06-28,15.773,16.1811,15.7021,16.1811,6725660
1999-06-29,16.1811,16.8198,16.0924,16.8198,12281889
1999-06-30,16.8021,16.9973,16.0569,16.8908,10911514
1999-07-01,16.9617,17.9375,16.8197,17.8488,17500653
1999-07-02,17.8311,18.1682,17.8134,18.0263,10632849
1999-07-06,18.4166,18.665,18.0795,18.1327,16306343
1999-07-07,18.2215,18.3989,17.9908,18.2747,9831519
1999-07-08,18.115,18.7005,18.0618,18.665,10504350
1999-07-09,18.6295,18.838,18.2746,18.8069,10087311
1999-07-12,18.8424,18.9311,18.4521,18.5763,11837450
1999-07-13,18.4166,18.7714,18.3101,18.5585,13276560
1999-07-14,18.9843,19.3214,18.6251,19.3037,25496610
1999-07-15,19.4457,19.4989,19.0908,19.215,13530483
1999-07-16,19.3037,19.3392,19.0198,19.0553,9165450
1999-07-19,19.0553,19.3037,19.0198,19.1795,9417081
1999-07-20,19.073,19.073,18.3456,18.4343,12128385
1999-07-21,18.5053,18.736,18.3279,18.6118,8113027
1999-07-22,18.4875,18.594,18.0972,18.1327,8472790
1999-07-23,18.2569,18.4521,17.9198,18.2214,7764964
1999-07-26,17.8488,18.5053,17.8133,17.8488,10132782
1999-07-27,18.3456,19.3392,18.3279,19.1795,22124988
1999-07-28,19.144,20.1021,19.0199,19.9602,23671029
1999-07-29,19.5343,20.1597,19.3747,19.7295,20581701
1999-07-30,19.907,20.3683,19.5876,19.5876,16495598
1999-08-02,19.836,20.8119,19.7296,20.2441,21995831
1999-08-03,20.528,20.8828,20.0134,20.7054,21418816
1999-08-04,20.7139,21.1044,20.6252,20.6784,15129219
1999-08-05,20.4299,20.5896,19.7554,20.2879,16836138
1999-08-06,20.0927,20.8204,20.0217,20.3234,12180323
1999-08-09,20.4122,21.1399,20.0572,20.8559,15476207
1999-08-10,20.7138,21.1398,20.3234,20.3766,19082663
1999-08-11,20.9979,21.6546,20.8914,21.5836,23000563
1999-08-12,21.4239,21.7966,21.3174,21.5659,13640299
1999-08-13,21.8499,22.6663,21.8499,22.6486,13309936
1999-08-16,22.5066,22.5599,22.0452,22.3114,10037426
1999-08-17,22.5243,22.5776,22.0096,22.4356,9292428
1999-08-18,22.2759,22.6663,22.1694,22.2936,9236821
1999-08-19,22.0096,22.2404,21.8144,21.9564,9122105
1999-08-20,22.1339,22.7374,21.8677,22.7019,10143756
1999-08-23,22.8616,23.5715,22.7018,23.5538,14154006
1999-08-24,23.3764,23.9976,23.3586,23.6071,17531478
1999-08-25,23.5006,23.962,23.1101,23.7668,13651849
1999-08-26,23.6959,23.8201,22.9682,23.0214,12342964
1999-08-27,23.3941,23.7136,23.2344,23.5716,11610064
1999-08-30,23.5893,23.8911,23.0391,23.3586,9668217
1999-08-31,23.3763,23.7135,22.8083,23.3408,12263565
1999-09-01,23.7668,24.175,23.6248,23.6958,15320657
1999-09-02,23.3586,24.4235,23.2876,24.2283,14477654
1999-09-03,24.7253,25.4175,24.7076,25.3643,13867019
1999-09-07,25.2756,25.3777,24.7786,24.8851,11247810
1999-09-08,24.7075,25.169,24.2993,24.4058,12650774
1999-09-09,24.5124,24.9383,24.2816,24.9206,11262918
1999-09-10,24.9383,24.9561,24.3881,24.8141,9251605
1999-09-13,24.5833,24.8851,23.8734,23.9621,10237064
1999-09-14,23.9621,24.388,23.8733,24.3703,10483042
1999-09-15,24.6011,24.6011,23.5006,23.5716,13333290
1999-09-16,23.3941,23.6958,22.8261,23.4651,16068219
1999-09-17,23.4474,24.1041,23.3409,24.0331,14647113
1999-09-20,24.0508,24.317,23.7313,23.8733,5879996
1999-09-21,23.7846,23.7846,23.2699,23.2876,10964655
1999-09-22,23.3763,23.7668,23.1101,23.5183,11943505
1999-09-23,23.6071,23.6248,21.7256,22.0096,20926444
1999-09-24,21.3528,21.6191,20.6251,21.4904,35375485
1999-09-27,21.7789,22.6486,21.5127,22.2049,20227468
1999-09-28,22.1516,22.2226,21.3706,22.0096,14209455
1999-09-29,22.0096,22.1339,21.2642,21.3529,13158016
1999-09-30,21.3529,21.6546,20.8382,21.1044,13095478
1999-10-01,21.0867,21.4416,20.8914,21.2819,10721847
1999-10-04,21.0689,21.9563,20.9091,21.8676,11738868
1999-10-05,22.0451,22.2049,21.2997,21.6369,11229803
1999-10-06,21.8322,22.1694,21.6192,21.8499,10413432
1999-10-07,21.8143,22.0983,21.2109,21.4771,10022457
1999-10-08,21.5481,21.8144,21.2464,21.4949,10325731
1999-10-11,21.6369,22.0628,21.6014,21.7256,6946228
1999-10-12,22.2404,22.5776,21.5304,21.7789,25139786
1999-10-13,20.6251,21.02,20.2701,20.4831,34278925
1999-10-14,20.5586,20.8737,20.0217,20.8293,14725671
1999-10-15,20.4832,20.8204,20.1105,20.1282,13811623
1999-10-18,20.0394,20.1637,19.0455,19.7022,16524516
1999-10-19,19.7732,19.8087,18.4597,18.4952,23968359
1999-10-20,19.1697,19.8796,19.0454,19.8619,18486825
1999-10-21,19.4359,20.5186,19.2762,20.3589,15053786
1999-10-22,20.6962,21.1221,20.5719,20.8559,17535627
1999-10-25,20.7317,20.7672,20.1105,20.2347,9943772
1999-10-26,21.0866,21.1931,20.2347,20.2879,16104113
1999-10-27,20.0749,20.0926,19.2939,19.7199,20499382
1999-10-28,20.1992,20.5186,19.9152,20.5009,20842914
1999-10-29,21.5659,22.1694,21.4949,21.9919,24022781
1999-11-01,22.0451,22.2403,21.5659,21.5836,13026271
1999-11-02,21.8854,22.2048,21.7434,22.0096,11549331
1999-11-03,22.2668,22.9237,22.0892,22.6574,14341694
1999-11-04,22.8527,23.2256,22.7817,23.1723,12411688
1999-11-05,23.4032,23.8294,23.2434,23.4032,11271435
1999-11-08,23.1723,23.6162,22.9415,23.3321,7654463
1999-11-09,23.3677,23.3854,22.5509,22.7462,9566913
1999-11-10,22.4443,23.1546,22.2312,22.4443,9708950
1999-11-11,22.6751,22.8527,22.1957,22.5686,9144264
1999-11-12,22.4799,22.5509,21.1659,21.6453,24862768
1999-11-15,21.6452,21.6585,21.0237,21.0415,11173949
1999-11-16,21.1658,21.8761,20.9172,21.7518,15833351
1999-11-17,21.8939,22.3733,21.1659,21.2369,13377343
1999-11-18,21.5032,22.3022,21.4898,22.3022,10692271
1999-11-19,22.1602,22.835,22.0892,22.6929,13208845
1999-11-22,22.977,23.1191,22.4088,22.8705,10534010
1999-11-23,22.9149,23.1546,22.1602,22.4443,11659843
1999-11-24,22.7107,23.3677,22.4798,23.3499,9552642
1999-11-26,23.2966,23.3676,22.7816,22.7994,3999739
1999-11-29,22.7994,22.8171,22.2312,22.4265,9270330
1999-11-30,22.2845,22.6396,21.7518,21.7873,9881852
1999-12-01,21.6098,22.0359,21.3079,21.6808,12942539
1999-12-02,21.4854,22.1957,21.4499,22.0359,8840441
1999-12-03,22.4443,22.7284,22.3022,22.3555,10381759
1999-12-06,22.391,22.5509,21.9294,22.1247,8136776
1999-12-07,22.2313,22.2845,21.6808,21.9294,9560210
1999-12-08,21.7163,22.0181,21.0237,21.1658,14966238
1999-12-09,21.4854,21.4854,20.4911,20.8107,15292015
1999-12-10,20.8817,21.0238,20.349,20.5266,15976484
1999-12-13,20.2425,21.3611,20.0471,21.0415,13573212
1999-12-14,21.2014,21.3079,20.5621,20.5799,11859420
1999-12-15,20.5132,22.5109,20.491,22.4265,23306456
1999-12-16,22.6573,23.048,22.5508,22.7994,14244497
1999-12-17,23.1191,23.5807,22.8705,23.3144,19664982
1999-12-20,23.5452,23.634,22.4798,23.0303,10297914
1999-12-21,22.8882,23.6517,22.7284,23.5452,9849976
1999-12-22,23.5985,23.7583,23.1901,23.4387,7080931
1999-12-23,23.6872,23.847,23.4386,23.6162,6148082
1999-12-27,23.705,24.1845,23.4742,24.1667,8127796
1999-12-28,23.9891,24.291,23.5452,23.5807,6663622
1999-12-29,23.4742,24.1134,23.4209,23.8293,4552384
1999-12-30,23.9536,24.2554,23.5097,23.776,4228669
1999-12-31,23.8116,23.8293,23.2789,23.3854,3287664
2000-01-03,23.6561,24.8236,23.6517,24.7171,16394824
2000-01-04,24.2733,24.9658,23.3677,23.563,14492961
2000-01-05,23.5807,24.3975,22.8705,23.7583,14863477
2000-01-06,23.2256,23.6873,22.2135,22.3733,15665856
2000-01-07,22.0181,23.2966,21.9826,23.2966,11675290
2000-01-10,24.362,24.7882,23.9003,24.362,15232969
2000-01-11,25.1611,26.2442,25.0812,25.4807,29961978
2000-01-12,25.8181,26.919,25.3564,25.9246,27647130
2000-01-13,26.333,26.4218,25.3741,25.8713,21522252
2000-01-14,27.9844,30.2927,27.9133,29.2806,52385488
2000-01-18,28.4948,30.0441,28.4815,29.0142,28997496
2000-01-19,28.6946,29.0143,28.375,28.4283,12943844
2000-01-20,28.3394,28.6413,27.1142,27.1675,19885842
2000-01-21,27.274,27.9133,27.1675,27.8245,15785139
2000-01-24,29.0453,29.7955,27.9133,28.0731,21256943
2000-01-25,28.2329,28.9254,27.6825,28.8544,14598047
2000-01-26,28.6235,28.7478,27.3806,27.4161,13988858
2000-01-27,28.2329,28.7301,27.132,27.8778,17466546
2000-01-28,27.6292,28.0554,26.4396,26.7059,15331744
2000-01-31,26.5993,28.1441,26.3862,28.1086,19459403
2000-02-01,27.9488,28.8367,27.4516,28.8189,13650733
2000-02-02,28.6946,29.2451,28.3218,28.4283,14794847
2000-02-03,28.8986,29.7334,28.6322,29.6091,15949284
2000-02-04,29.6623,30.7636,29.6268,29.7689,15900486
2000-02-07,29.8222,30.7281,29.6979,30.6748,12162951
2000-02-08,30.9235,31.2787,30.6926,30.9235,10805328
2000-02-09,30.7281,30.9412,29.6979,29.7334,10973039
2000-02-10,29.6624,30.7281,29.3249,30.586,12373256
2000-02-11,30.4794,30.9056,29.911,30.0886,10729531
2000-02-14,30.213,31.2432,30.022,31.2254,9767334
2000-02-15,31.2432,32.078,29.911,31.8293,17836060
2000-02-16,31.6516,32.0779,30.4083,30.4616,13084612
2000-02-17,30.9412,31.9359,30.657,31.2609,13831186
2000-02-18,31.261,31.4031,29.8933,29.9466,14312358
2000-02-22,29.8044,30.3551,28.8631,30.3373,12980499
2000-02-23,29.9288,31.5806,29.6446,30.9945,11606727
2000-02-24,31.9536,33.1081,31.3319,32.4687,24254416
2000-02-25,32.3622,32.7885,32.0603,32.1846,13157575
2000-02-28,31.7228,32.5576,30.7636,31.9359,13476822
2000-02-29,32.1668,32.8595,31.6339,32.1135,12587298
2000-03-01,32.0779,33.2147,31.9714,32.9305,11597901
2000-03-02,32.7884,33.268,32.4332,32.895,10364299
2000-03-03,33.2503,34.0318,32.8595,33.8897,9743410
2000-03-06,33.5344,33.7831,33.1614,33.3568,7966243
2000-03-07,33.4811,34.1028,32.7351,32.895,11345549
2000-03-08,33.0016,33.0904,31.9003,32.6641,13182726
2000-03-09,32.3089,33.6765,31.8293,33.641,10901702
2000-03-10,33.4989,34.2804,33.3568,34.1561,12361305
2000-03-13,33.7653,35.6658,33.7476,34.7067,19163156
2000-03-14,35.3106,35.7014,33.4811,33.4989,16134946
2000-03-15,33.8364,34.9909,33.7298,34.1561,13895419
2000-03-16,35.0264,35.6303,33.9962,35.5415,15622999
2000-03-17,35.3284,36.9447,35.2396,36.9092,17262109
2000-03-20,36.927,39.0407,36.927,38.3657,18517845
2000-03-21,38.3657,39.4669,38.117,39.3426,14557253
2000-03-22,39.8932,41.3142,39.6446,40.9412,15257509
2000-03-23,40.4616,40.8346,39.6267,40.5326,12957132
2000-03-24,39.8222,41.0655,39.1117,39.5202,13320847
2000-03-27,39.6801,40.8524,39.5202,40.5504,10161508
2000-03-28,39.9643,40.5149,38.4012,38.5611,12739465
2000-03-29,38.792,39.1295,37.371,37.4776,17436327
2000-03-30,36.8737,37.9039,34.9732,36.0922,20344859
2000-03-31,36.8382,38.3302,36.4474,37.4954,16608043
2000-04-03,37.3355,37.7974,35.737,37.1224,14218454
2000-04-04,37.3711,38.0815,33.8187,37.7263,24823082
2000-04-05,36.9092,38.0815,36.3053,36.9092,17648381
2000-04-06,36.7316,37.4066,36.0922,36.8915,15667658
2000-04-07,37.3355,38.9341,37.3178,38.8808,14595735
2000-04-10,39.0762,39.5203,37.1935,37.2645,12744814
2000-04-11,36.9448,38.1526,36.2298,37.1579,15081702
2000-04-12,36.927,37.4776,34.6002,34.6357,17079329
2000-04-13,35.0619,36.7315,34.3159,34.4225,19722665
2000-04-14,33.8719,34.3159,30.7991,31.403,26367608
2000-04-17,31.2609,35.0264,31.1366,34.9554,25251782
2000-04-18,35.9855,37.2289,35.5948,36.6605,27966562
2000-04-19,35.697,35.7369,33.8009,33.8364,24830211
2000-04-20,33.5167,33.8187,32.6819,32.7885,13013262
2000-04-24,31.5451,33.1082,31.3675,33.0016,16566135
2000-04-25,34.0274,35.5948,33.9608,35.5238,14588175
2000-04-26,35.3106,35.5237,34.2804,34.3337,13513972
2000-04-27,33.4101,35.9678,33.2503,35.6126,17356469
2000-04-28,36.3764,36.6783,35.7725,36.0389,12560137
2000-05-01,36.3586,37.2289,35.879,36.1277,12041657
2000-05-02,35.7724,36.2698,34.3515,34.4403,12467424
2000-05-03,34.1468,34.289,32.9387,33.8448,16766327
2000-05-04,33.7559,34.2889,33.2762,33.9869,11649678
2000-05-05,33.8271,35.2128,33.8271,35.0707,9726274
2000-05-08,34.7509,34.8753,33.4007,33.4362,11636565
2000-05-09,33.6493,33.8981,32.6899,33.2407,12237865
2000-05-10,32.5478,33.1164,29.8829,30.1494,27621043
2000-05-11,30.4514,32.9743,30.2383,32.8499,19972910
2000-05-12,33.1519,33.9692,32.6189,32.69,10923918
2000-05-15,32.5656,33.6138,32.0504,33.5783,11684082
2000-05-16,34.0402,34.9286,33.7382,34.6443,12576499
2000-05-17,34.7864,35.657,34.2179,35.0174,18629838
2000-05-18,35.2128,35.959,34.9996,35.2306,14250346
2000-05-19,34.6442,35.1417,33.063,33.5072,20456861
2000-05-22,33.4007,33.7027,31.6596,33.6494,16850085
2000-05-23,33.4716,34.0757,31.2153,31.2331,14315633
2000-05-24,31.1621,33.5916,31.1265,33.3651,21450371
2000-05-25,33.7382,34.7509,32.2814,32.7433,14351763
2000-05-26,32.69,34.0758,32.5123,33.4184,8716002
2000-05-30,33.8981,35.7813,33.8626,35.7458,11860044
2000-05-31,35.888,36.3676,35.3905,35.4438,15374088
2000-06-01,35.8702,36.9539,35.8524,36.8651,13067763
2000-06-02,37.7533,38.2508,37.5224,38.1442,12124618
2000-06-05,37.7001,38.3752,37.2914,37.6823,11135569
2000-06-06,37.327,38.3929,36.8117,36.8295,13475312
2000-06-07,36.7407,36.7763,35.7281,36.6519,11300056
2000-06-08,36.8472,37.3802,35.8168,35.8701,9775144
2000-06-09,36.3676,36.3854,35.6747,36.1189,7821552
2000-06-12,36.332,36.3853,35.4259,35.5503,7375019
2000-06-13,35.3905,37.4825,35.2839,37.3803,11121250
2000-06-14,37.2026,37.327,35.8168,35.9412,10519291
2000-06-15,36.0256,36.9716,35.9589,36.4564,9497368
2000-06-16,36.7407,36.865,35.7813,35.8346,12524919
2000-06-19,36.5097,38.8549,36.492,38.8016,17402162
2000-06-20,38.6417,39.8676,38.6417,39.3168,16650510
2000-06-21,38.766,39.5833,38.6594,39.5122,9348984
2000-06-22,39.228,39.3346,38.0909,38.1087,8441406
2000-06-23,38.4462,39.0858,38.1264,38.1975,8618550
2000-06-26,38.6061,39.0014,37.7,38.1442,8500013
2000-06-27,38.0731,38.8015,37.3092,37.3447,9463879
2000-06-28,37.5046,38.5706,37.2381,37.629,8707187
2000-06-29,37.2559,38.1975,37.2203,37.4513,13398327
2000-06-30,37.2026,38.1265,36.8473,38.0021,11466280
2000-07-03,38.1265,38.9082,38.011,38.9082,4287620
2000-07-05,37.8422,38.233,37.3447,37.4158,11939684
2000-07-06,37.3803,38.8904,37.1138,38.8371,12764380
2000-07-07,39.1569,39.761,38.695,39.6011,10598840
2000-07-10,39.1569,39.7965,38.9437,39.1747,8910214
2000-07-11,39.299,40.1518,38.9792,39.4589,12150030
2000-07-12,39.8676,40.4361,39.4412,40.1341,8456765
2000-07-13,39.9031,41.2178,39.8676,40.7026,12841143
2000-07-14,40.9335,41.8041,40.6671,41.6975,10648067
2000-07-17,41.6797,41.9285,41.0401,41.5909,13238250
2000-07-18,41.1645,41.169,40.2051,40.6493,14361199
2000-07-19,41.2,41.5376,39.228,39.2635,20500935
2000-07-20,39.4944,40.7203,39.1924,40.5604,17187405
2000-07-21,40.4006,40.4361,39.2458,39.2813,9118577
2000-07-24,39.2813,40.365,39.1214,39.228,11323589
2000-07-25,39.4367,40.3472,39.1391,40.0452,8420251
2000-07-26,39.5122,39.832,38.8193,39.5122,13133572
2000-07-27,39.3701,39.9031,38.6594,38.9437,11149325
2000-07-28,39.228,39.6189,36.5986,36.7052,15756700
2000-07-31,37.2026,38.4107,36.6696,37.9488,17318695
2000-08-01,38.1265,38.3041,36.5275,36.7407,14150215
2000-08-02,37.096,37.5935,35.9234,35.9945,18887867
2000-08-03,35.1528,37.1788,34.3709,37.0011,19870066
2000-08-04,37.6587,37.6765,34.9396,35.5794,19863955
2000-08-07,35.6149,36.6101,34.7618,35.7926,17419530
2000-08-08,35.686,36.0414,34.9751,35.0462,14148940
2000-08-09,35.7571,36.8945,35.7394,36.1481,17098528
2000-08-10,35.9348,36.859,35.2595,35.2595,9484408
2000-08-11,35.1883,36.4679,34.5841,36.2902,12800311
2000-08-14,36.6456,38.1029,36.1836,38.0674,14594508
2000-08-15,37.9964,39.0982,37.5343,38.6006,19596367
2000-08-16,39.0271,39.5247,38.4228,38.7072,13993624
2000-08-17,38.956,40.6621,38.9205,39.8446,23027775
2000-08-18,40.3778,41.4797,39.9513,40.129,20356955
2000-08-21,41.3286,42.1194,40.1289,40.982,26178150
2000-08-22,41.2131,41.8707,41.0176,41.0176,17886630
2000-08-23,40.6266,42.5815,40.2,42.4393,20556771
2000-08-24,42.4037,42.4393,41.5151,42.226,13279722
2000-08-25,42.0128,42.3327,41.3019,41.4796,11852745
2000-08-28,41.6574,43.1147,41.5152,42.0128,24316354
2000-08-29,41.6929,42.617,41.5862,42.1194,13092913
2000-08-30,41.9417,42.2971,41.373,41.7995,12379648
2000-08-31,42.0128,43.008,41.8706,42.5815,16223395
2000-09-01,43.008,43.0435,41.7639,42.0483,10416491
2000-09-05,40.4133,40.591,38.8138,39.3825,33203173
2000-09-06,38.7072,38.956,36.9655,37.3654,35450754
2000-09-07,37.8809,39.0627,37.6765,38.3518,19742013
2000-09-08,38.2096,38.3517,36.93,37.1788,16878920
2000-09-11,37.2854,38.0318,36.3613,36.7878,17348884
2000-09-12,37.0011,38.0674,36.7167,36.93,16489589
2000-09-13,35.0817,36.0058,34.4064,34.8329,39835247
2000-09-14,35.5438,35.7571,33.6955,33.9088,28707063
2000-09-15,33.9444,34.051,32.2027,32.7092,43029598
2000-09-18,33.1979,33.6955,31.5629,31.7406,28865363
2000-09-19,32.5226,34.4064,32.3093,34.3353,33717804
2000-09-20,34.8329,36.1125,34.3709,35.8637,39995712
2000-09-21,35.295,35.7926,34.3353,34.9662,30011397
2000-09-22,26.5868,28.1507,26.4446,27.2621,174607264
2000-09-25,28.4706,28.5505,25.4494,25.8048,73301440
2000-09-26,26.4091,26.4446,24.3475,24.6319,64073992
2000-09-27,25.3783,25.9826,24.703,24.9518,45698675
2000-09-28,25.0939,25.4493,24.7296,25.2716,37940980
2000-09-29,24.9162,24.9517,23.53,23.6366,41497935
2000-10-02,24.383,24.4186,22.6769,22.8191,37969619
2000-10-03,23.7522,24.1698,22.8192,22.9258,46157788
2000-10-04,23.3167,24.3119,23.139,23.8854,36207765
2000-10-05,23.9565,24.0987,23.0324,23.3167,29611130
2000-10-06,23.53,24.0276,22.3215,22.7125,39648134
2000-10-09,22.9969,23.0502,21.6107,22.2149,32153526
2000-10-10,22.2859,22.8546,21.2907,21.3618,39134253
2000-10-11,21.0419,21.6817,19.9045,20.1178,68095527
2000-10-12,21.113,21.895,19.9045,21.113,56443282
2000-10-13,21.1042,23.1746,21.0064,22.9613,45998979
2000-10-16,22.2504,22.286,20.1178,20.2955,52329432
2000-10-17,20.6865,20.8287,19.9046,20.5799,44475847
2000-10-18,20.6154,22.6414,20.0467,21.7173,68534139
2000-10-19,23.8943,24.0632,23.2457,23.8499,36525335
2000-10-20,23.6722,25.2361,23.53,24.4897,34060830
2000-10-23,24.8452,25.5916,24.0987,24.6319,24864841
2000-10-24,24.8095,25.3072,23.6721,23.8854,26673225
2000-10-25,24.1343,24.7741,23.3967,23.4945,30265976
2000-10-26,23.8854,25.5915,23.7077,25.4138,28868597
2000-10-27,26.0891,26.7289,25.5027,26.3735,28544742
2000-10-30,26.1335,26.2313,24.9517,25.5915,27927151
2000-10-31,25.9825,26.6934,25.4138,25.5915,31719811
2000-11-01,25.2006,26.4802,25.1295,25.5205,26984681
2000-11-02,26.4446,27.2265,26.3735,26.5512,37252209
2000-11-03,26.8115,26.8826,25.887,26.1359,17689802
2000-11-06,26.5271,26.9538,26.3848,26.4915,13973857
2000-11-07,26.5981,26.6337,25.7803,26.2781,11970126
2000-11-08,26.3137,26.3492,24.1446,24.2868,21655036
2000-11-09,24.0735,24.109,22.7222,23.5401,27739085
2000-11-10,21.6199,22.1889,21.051,21.051,53511247
2000-11-13,21.051,22.6156,20.482,21.7266,46299580
2000-11-14,23.0423,23.469,22.4378,23.2912,27687156
2000-11-15,23.7179,24.3935,23.1845,23.6112,23866999
2000-11-16,23.469,24.4291,22.6244,22.7578,22473954
2000-11-17,22.8289,23.7534,22.4733,23.6112,23313186
2000-11-20,23.3268,24.4291,23.1134,23.3979,21330179
2000-11-21,24.1446,24.678,23.5757,24.2513,20753537
2000-11-22,24.0379,24.9624,23.3623,23.4334,20876848
2000-11-24,24.3579,25.0336,23.8957,24.998,11765261
2000-11-27,25.8514,26.5982,24.8913,24.998,30104390
2000-11-28,24.5713,25.3892,23.8957,23.9135,28273611
2000-11-29,24.109,24.7491,23.2912,24.3224,34684767
2000-11-30,21.9044,22.0467,20.9443,21.6555,44903310
2000-12-01,21.9043,21.9043,19.2374,19.4152,58114059
2000-12-04,19.9842,20.1087,18.2418,18.7396,46976243
2000-12-05,19.6997,20.7665,19.3441,20.482,42682555
2000-12-06,20.0909,20.0909,17.7795,18.064,55066299
2000-12-07,18.4551,18.9174,17.8862,18.384,38560689
2000-12-08,19.7708,19.8419,18.7752,19.3441,50056103
2000-12-11,19.9842,21.7266,19.5219,21.2999,41558919
2000-12-12,21.0154,21.5755,20.6954,20.7665,27398468
2000-12-13,21.4776,21.5487,20.0197,20.1975,27715179
2000-12-14,20.2331,20.8376,19.6286,19.9842,19165317
2000-12-15,19.6641,19.7708,18.384,18.4551,45616687
2000-12-18,19.4508,19.6286,18.4463,18.9174,21929391
2000-12-19,19.2019,20.6243,18.953,19.0241,31136371
2000-12-20,18.7396,19.4153,17.9218,18.1707,35915715
2000-12-21,18.2062,19.6019,17.9929,18.8463,29346521
2000-12-22,19.1307,19.913,18.2062,18.7396,25837237
2000-12-26,18.8463,19.273,18.2063,18.7041,16174623
2000-12-27,18.5974,19.1664,18.3841,18.5263,19120622
2000-12-28,18.2773,18.5974,17.1039,17.6017,28062075
2000-12-29,17.6017,17.8862,16.9617,17.1039,30741847
2001-01-02,17.4594,18.1351,17.2105,17.6728,28632810
2001-01-03,17.1395,19.6997,17.1395,19.4775,44530324
2001-01-04,19.3442,20.1265,18.5974,19.2286,39121047
2001-01-05,19.3797,19.6997,18.064,18.2418,25579258
2001-01-08,17.9218,18.3841,17.424,18.1707,25631911
2001-01-09,18.5085,18.7397,18.1351,18.3485,23148980
2001-01-10,17.9929,18.9886,17.7084,18.7752,29295742
2001-01-11,18.4196,19.4863,18.2062,18.9885,36951421
2001-01-12,19.0952,19.2374,18.0995,18.2773,29218136
2001-01-16,18.3129,18.4195,17.6372,17.8506,33989362
2001-01-17,18.7752,18.8107,17.1394,17.3528,60908386
2001-01-18,17.6017,18.384,17.0683,18.3129,49241232
2001-01-19,18.9885,19.6997,18.384,19.0952,46277097
2001-01-22,18.5974,19.273,18.4907,18.9885,26014161
2001-01-23,19.0241,20.4197,18.6329,20.1264,48036356
2001-01-24,20.3042,21.0865,20.0197,20.6242,41856547
2001-01-25,20.3753,20.5176,19.5219,19.6286,26076909
2001-01-26,19.4152,20.5176,19.2019,20.4109,27343381
2001-01-29,20.0553,21.2643,19.7708,21.0865,27912694
2001-01-30,21.2644,21.7266,20.9443,21.051,34586395
2001-01-31,21.2288,21.9578,20.7665,21.051,40881100
2001-02-01,21.0865,21.5843,20.7665,21.5132,28614078
2001-02-02,21.4332,21.7532,20.1975,20.3042,26823051
2001-02-05,19.9598,20.1021,19.1415,19.7463,25701755
2001-02-06,19.6752,20.4579,19.6307,20.1733,22949601
2001-02-07,19.9243,20.5291,19.2839,19.8887,30207882
2001-02-08,20.1377,20.5647,19.6752,19.7108,24418165
2001-02-09,19.5328,20.2444,19.0347,19.0703,23286373
2001-02-12,19.1771,20.031,19.1415,19.6752,17348047
2001-02-13,19.4261,20.0666,18.4299,18.4655,23853357
2001-02-14,18.5366,19.6663,18.1808,19.4261,27002877
2001-02-15,20.1733,20.7782,19.9954,20.3868,33190649
2001-02-16,19.7819,20.1021,19.1415,19.5684,23523921
2001-02-20,19.3905,19.4261,17.8606,17.8962,29825445
2001-02-21,17.6472,18.6434,17.3626,17.5049,29353298
2001-02-22,17.6116,18.0385,16.8644,17.0779,33305321
2001-02-23,17.2914,17.5048,16.224,17.0423,36167930
2001-02-26,17.3981,17.4782,16.1885,16.7933,34352089
2001-02-27,16.7932,17.576,16.5086,16.5086,23213026
2001-02-28,16.7221,17.1847,15.9394,16.2596,27688711
2001-03-01,16.0817,16.651,15.4057,16.5798,31997390
2001-03-02,16.224,17.7183,16.0817,16.6865,31094072
2001-03-05,17.0068,17.5049,16.7933,17.2914,18939763
2001-03-06,18.003,18.7145,17.8962,17.9318,33927477
2001-03-07,18.6434,19.177,18.501,18.7501,44298565
2001-03-08,18.7501,19.1771,18.6078,18.928,36069481
2001-03-09,17.1846,17.4159,16.5086,16.7577,54224702
2001-03-12,16.224,16.7222,15.6904,15.7971,33927332
2001-03-13,16.0817,16.8644,15.797,16.7221,29615279
2001-03-14,16.1528,17.0067,15.9394,16.5442,32702097
2001-03-15,16.9356,17.0423,16.1884,16.224,23196051
